,songName,artistName,lyrics,Verbs,Nouns,Adverbs,Corpus,Word Counts,Unique Word Counts
54,No Place Like Home (Columbia 2438) [Recorded 1917],['Bert Williams'],"Pay no attention
to the man behind the curtain
He's a brainless, heartless, coward
with no power
That's just another trick of his
He ain't no wiz
don't fear his fire
Jump in my balloon,
I'll take you higher
Take you somewhere over the rainbow
Get your ticket to the show
Heels click, and here we go
Cuz you already know
There's no place like (home)
Uh
There's no place like (home)
There's no place like (home)
There's no place like
(We're straight outta Oz)
There's no place like home
It's where the heart is
Some brainiacs will tell you
home is where your house and car is
But if you're brave enough
to love the ones you hate the hardest
You might find (home)
You might find (home)
Cause sometimes
home is where your deepest scar is
Society will try to cast you
where they think your part is
Give awards and accolades
to what they think a star is
But go find your (home)
Go find your (home)
Pay no attention
to the lies they try to feed you
It's a wicked, twisted fable
He's not stable
It's just another box of tricks
a crock of shit and good dreams
go wasted
Hoping for the fame
don't let him taste it
He's been stealing dreams
nine to five, Monday to Friday
I'mma tell the story my way
cause the only way home
Ain't on this yellow brick highway
There's no place like (home)
There's no place like (home)
There's no place like (home)
There's no place like
(We're straight outta Oz)
There's not place like
If you're lost out there
in the night
Wishing on stars
wonder who you are
Just know that
you're never alone
And there's no
place like home
And we gon' fight
and we gon' cry
And I'm gon' fight
for you until I die
Right there is like
where you belong
And there's no place
like home
Pay no attention
to the man who tried to change you
He's a dark familiar stranger
But that's the danger
The storm is strong
But it won't be long
And no matter where you roam
There's no place like (home)",pay coward be fear will take take click go know will tell love hate may find may find will try cast think think go find go find pay try feed twist go waste hope let taste steal tell cause be lose wish know gon fight gon cry gon fight die belong pay try change will roam,attention man curtain brainless heartless power trick fire jump balloon rainbow ticket show heel place home place home place home place outta place home heart brainiacs home house car one home home cause home scar part give award accolade star home home attention lie fable box trick crock shit dream fame dream I'mma story way way brick highway place home place home place home place outta place night star wonder place home place home attention man stranger danger storm place home,just no somewhere here already straight where where enough sometimes where where just home straight out there just never where no matter where,pay attention man curtain brainless heartless coward power trick be wiz fear fire jump balloon high rainbow ticket heel click cuz know place like home uh place like home place like home place like straight outta Oz place like home heart brainiacs tell home house car brave love one hate hard find home find home cause home deep scar Society try cast think award accolade think star find home find home pay attention lie try feed wicked twist fable stable box trick crock shit good dream waste hope fame let taste steal dream Monday Friday I mma tell story way cause way home be yellow brick highway place like home place like home place like home place like straight outta Oz place like lose night wish star wonder know place like home gon fight gon cry gon fight die right like belong place like home pay attention man try change dark familiar stranger danger storm strong will long matter roam place like home ,364,178
55,Everything Is Peaches Down in Georgia,['Bob Schulz'],"Everything is peaches down in Georgia
Lyrictext	
Down in Georgia there are peaches
Waiting for you yes and each is
Sweet as any peach that you could reach for a tree
Southern beauties they are famous
Georgia's where they grow
My folks write me, they invite me
Don't you want to go?

Everything is peaches down in Georgia
What a peach of a clime
For a peach of a time
Believe me, paradise is waiting down there for you
I've got a peach of a pa, peach of a ma
Oh, what a peach of a couple they are
There's a preacher preaches down in Georgia
Always ready to say
Will you love and obey
I bet you'll pich yourself a peach of a wife
Settle down to a peach of a life
Everything is peaches down in Georgia

All of Giorgia's full of peaches
They're all georgeous, each one reaches
Right into your heart and makes you part of Georgia too
Clingstone peaches cling right to you

Peaches haunt your dream
Think of getting always getting
Peaches in your cream

Everything is peaches down in Georgia
What a peach of a clime
For a peach of a time
Believe me, paradise is waiting down there for you
I've got a peach of a pa, peach of a ma
Oh, what a peach of a couple they are
There's a preacher preaches down in Georgia
Always ready to say
Will you love and obey
I bet you'll pich yourself a peach of a wife
Settle down to a peach of a life
Everything is peaches down in Georgia",wait could reach grow write invite want go believe wait get preach say Will love obey bet will pich settle reach make cle haunt think get get believe wait get preach say Will love obey bet will pich settle,peach peach peach tree beauty folk peach peach clime peach time peach peach ma peach couple preacher peach wife peach life peach peach one heart part peach peach dream peach cream peach peach clime peach time peach peach ma peach couple preacher peach wife peach life peach,where down there down always down too right always down there down always,peach Georgia Lyrictext Georgia peach wait yes Sweet peach reach tree southern beauty famous Georgia grow folk write invite want peach Georgia peach clime peach time believe paradise wait get peach pa peach ma oh peach couple preacher preach Georgia ready love obey bet pich peach wife settle peach life peach Georgia Giorgia peach georgeous reach right heart make Georgia Clingstone peach cle right peach haunt dream think get get peach cream peach Georgia peach clime peach time believe paradise wait get peach pa peach ma oh peach couple preacher preach Georgia ready love obey bet pich peach wife settle peach life peach Georgia,268,99
56,I'd Like to Be a Monkey in the Zoo (Victor 45149) [Recorded 1917],['Francis White'],"i'm chained to the wall
i'm nothing at all
and my eyes look into the sunset thinking of better things to do
like a monkey in a zoo
the days go so slow
i don't have no friends
except all these people who want me to do tricks for them
like a monkey in a zoo
and it could happen to you
you could be in my place
no it wasn't always like this
oh but i never saw it coming
i'm so alone
but this is my home
and the bars that surround me keep me from knowing any better
like a monkey in a zoo
throw me a peanut
laugh and make jokes
but i've had enough peanuts and i'm ready to croak
like a monkey in a zoo
you come to look at me
you seem so amused
but things would look different
if you were in my shoes
i know it's my fault
but i want out
and when i cry out nobody seems to understand
like a monkey in a zoo
you say i'm cute
you don't know how much that hurts
you don't know how it feels to live in your own dirt
like a monkey in a zoo
and it could happen to you
you could be in my place
don't let yourself slip
don't keep egg on your face
i used to be happy
i can't remember those days
but i sold my freedom for free room and board
like a monkey in a zoo",chain look think go want could happen could see come surround keep know throw laugh make have croak come look seem would look know want cry seem understand say know hurt know feel live could happen could let slip keep use can remember sell,wall eye sunset thing monkey zoo day friend people trick monkey zoo place home bar monkey zoo peanut joke peanut monkey zoo thing shoe fault monkey zoo dirt monkey zoo place egg face day freedom room board monkey zoo,at all so slow always never so so when how how,chain wall eye look sunset think well thing like monkey zoo day slow friend people want trick like monkey zoo happen place like oh see come home bar surround know well like monkey zoo throw peanut laugh joke peanut ready croak like monkey zoo come look amused thing look different shoe know fault want cry understand like monkey zoo cute know hurt know feel live dirt like monkey zoo happen place let slip egg face happy remember day sell freedom free room board like monkey zoo,253,120
57,"We Don't Want the Bacon, All We Want Is a Piece of the Rhine (Recorded 1918)",['The Peerless Quartet'],"If you've read your history then
You're bound to know;
That we have always held our own
With any foe;
We've always brought the bacon home
No matter what they've done,
But we don't want the bacon now;
We're out to get the hun!
We don't want the bacon,
We don't want the bacon,
What we want is a piece of the Rhine.
We'll hit Bill Kaiser on the head
And make him wiser,
We'll have a wonderful time!
Old Wilhelm Der Gross,
Will shout ""Vas is los?""
When we hit that hindenburg line,
We don't want the bacon,
We don't want the bacon,
What we want is a piece of the Rhine!
When first this war began,
They said we'd had no chance;
They couldn't figure how
We'd get out into France,
But they will soon discover
Uncle Sam is out to win;
We've got the Fritzies on the run,
We're headed for Berlin!
We don't want the bacon,
We don't want the bacon,
What we want is a piece of the Rhine!
We'll hit Bill Kaiser on the head
And make him wiser,
We'll have a wonderful time!
Old Wihelm Der Grosse,
Will shout ""Vas is Los?""
When we hit that Hindenburg line,
We don't want the bacon,
We don't want the bacon,
What we want is a piece of the Rhine!
Old Wilhelm Der Grosse,
Will shout ""Vas is los?""
When we hit that Hindenburg line,
We don't want the bacon,
We don't want the bacon,
What we want is a piece of the Rhine!",read bind know hold bring do want want want want will hit make will Will shout hit want want want begin say have could figure 'd will discover win get head want want want will hit make will Will shout hit want want want Will shout hit want want want,history foe bacon bacon hun bacon bacon piece head time line bacon bacon piece war chance run bacon bacon piece head time line bacon bacon piece line bacon bacon piece,then always always home no matter now when when first how soon when when,read history bind know hold foe bring bacon home matter want bacon hun want bacon want bacon want piece Rhine hit Bill Kaiser head wise wonderful time Old Wilhelm Der Gross shout Vas los hit hindenburg line want bacon want bacon want piece Rhine war begin say chance figure France soon discover Uncle Sam win get Fritzies run head Berlin want bacon want bacon want piece Rhine hit Bill Kaiser head wise wonderful time Old Wihelm Der Grosse shout Vas Los hit Hindenburg line want bacon want bacon want piece Rhine Old Wilhelm Der Grosse shout Vas los hit Hindenburg line want bacon want bacon want piece Rhine ,258,104
58,A Little Bit of Sunshine,['Lone Man Extraordinary'],"Washed streets feel the sun beat down upon you
I can see as the wind catch your hair your face smiles
And I know deep inside that you're wondering why you're hurting
Try not to hide cause I know we'll make it through Cause what we have is gonna last
A little bit of sunshine, a little bit of rain
We're gonna make it through this
Yeah we can start again
It's a little bit of sunshine, a little bit of rain
We're gonna make it through this
Yeah we can start again
And I know it's hard for you now
Yeah I feel the same but I'm holding on some how
Stand by me and I will stand by you
And the love that we have will help me make it through
C'est la vie mon ami
It's a little bit of sunshine, A little bit of rain
We're gonna make it through this
Yeah we can start again
It's little bit of sunshine,
A little bit of rain
We're gonna make it through this
Yeah we can start again
But it's true gotta want it gotta need it so bad
Can't let it slip out of our hands
Gotta hold on tight make it right
Gotta carry on stayin' strong
In my heart I can't believe
That you or I would leave
Yeah I'm holding tight, holding tight
Holding on to you,
My little bit of sunshine
My little bit rain coming
We're gonna make it through this
Yeah we can start again
It's a little bit of sunshine, A little bit of rain
We're gonna make it through this
Yeah we can start again
my little bit of sunshine
My little bit rain coming
We're gonna make it through this
Yeah we can start again",feel beat can see catch smile know wonder hurt try hide know will make go last go make can start go make can start know feel hold stand will stand will help make go make can start go make can start get want get need can let slip got hold make got carry can believe would leave hold hold hold come go make can start go make can start come go make can start,street sun wind hair face bit sunshine bit rain bit sunshine bit rain love vie bit sunshine bit rain bit sunshine bit rain hand heart bit sunshine bit rain bit sunshine bit rain bit sunshine bit rain,deep inside why again again now how again again so again again again,washed street feel sun beat wind catch hair face smile know deep inside wonder hurt try hide cause know Cause go to little bit sunshine little bit rain go to yeah start little bit sunshine little bit rain go to yeah start know hard yeah feel hold stand stand love help c la vie mon ami little bit sunshine little bit rain go to yeah start little bit sunshine little bit rain go to yeah start true get to want get to need bad let slip hand got to hold tight right got to carry stayin strong heart believe leave yeah hold tight hold tight hold little bit sunshine little bit rain come go to yeah start little bit sunshine little bit rain go to yeah start little bit sunshine little bit rain come go to yeah start,298,116
59,Melody Lane,['Uncle Acid & The Deadbeats'],"I'll take a walk behind Melody Lane
I'll follow her as she turns through the rain
They say she's good but I can't feel the same
I want her
I saw her dance when she first hit the scene
Creep joint romancing with amphetamines
But tramps like me stay in shadows unseen
I went her
I'm not her kind of lover
My mind will not recover
I just want my time with her
MELODY LANE
I'm not the kind to kill her
I just want drugs to thrill her
We'll spend the night together
MELODY LANE
Her face lit up under yellow street light
With eyes of fear as she caught me in sight
I won't hurt her, but she knows that I might
I WANT HER
She pulled a knife as she lunged in the dark
Cut up my arm like a bloody remark
The curtains twitched and the hound dogs did bark
She left me for dead
I'm not her kind of lover
My mind will not recover
I just want my time with her
MELODY LANE
I'm not the kind to kill her
I just want drugs to thrill her
We'll spend the night together
MELODY LANE
I staggered on my way home
Past leering eyes and taunting voices
As blood dripped from my flesh wound
I knew my thoughts would scream in terror
Forever and ever ...
Too bad she's gone, Melody Lane",will take will follow turn say can feel want see hit romance stay go will recover want kill want thrill will spend light catch will hurt know may want pull lunge twitch bark leave will recover want kill want thrill will spend stagger leer taunt drip know would scream go,walk rain dance scene joint amphetamine tramp shadow kind lover mind time melody LANE kind drug night melody LANE face light eye fear sight knife arm remark curtain hound dog kind lover mind time melody LANE kind drug night melody way past eye voice blood flesh wound thought terror,when first of just just together of just just together home forever ever too,walk Melody Lane follow turn rain good feel want see dance hit scene Creep joint romance amphetamine tramp like stay shadow unseen go kind lover mind recover want time melody LANE kind kill want drug thrill spend night melody LANE face light yellow street light eye fear catch sight will hurt know want pull knife lunge dark Cut arm like bloody remark curtain twitch hound dog bark leave dead kind lover mind recover want time melody LANE kind kill want drug thrill spend night melody LANE stagger way home past leer eye taunt voice blood drip flesh wound know thought scream terror forever bad go Melody Lane,237,133
60,Keep the Home Fires Burning,['John McCormack'],"They were summoned from the hillside
They were called in from the glen,
And the country found them ready
At the stirring call for men.
Let no tears add to their hardships
As the soldiers pass along,
And although your heart is breaking
Make it sing this cheery song
Keep the Home Fires Burning,
While your hearts are yearning,
Though your lads are far away
They dream of home.
There's a silver lining
Through the dark clouds shining,
Turn the dark cloud inside out
'Til the boys come home.
Overseas there came a pleading,
""Help a nation in distress.""
And we gave our glorious laddies
Honour bade us do no less,
For no gallant son of freedom
To a tyrant's yoke should bend,
And a noble heart must answer
To the sacred call of ""Friend.""
Keep the Home Fires Burning,
While your hearts are yearning,
Though your lads are far away
They dream of home.
There's a silver lining
Through the dark clouds shining,
Turn the dark cloud inside out
'Til the boys come home.",summon call find let add pass break make sing keep burn yearn dream line shine turn come come help give bid should bend must answer keep burn yearn dream line shine turn come,hillside country call man tear hardship soldier heart song home fire heart lad home silver cloud cloud boy pleading nation distress laddie son freedom tyrant yoke heart call friend home fire heart lad home silver cloud cloud boy,along far away out home no far away out home,summon hillside call glen country find ready stirring man let tear add hardship soldier pass heart break sing cheery song home fire burn heart yearn lad far away dream home silver line dark cloud shine turn dark cloud inside Til boy come home Overseas come pleading help nation distress give glorious laddie Honour bid gallant son freedom tyrant yoke bend noble heart answer sacred friend home fire burn heart yearn lad far away dream home silver line dark cloud shine turn dark cloud inside Til boy come home ,175,102
61,Yes Sir! That's My Baby,['Irving Kaufman'],"Who's that coming down the street?
Who's that looking so petite?
Who's that coming down to meet me here?
Who's that you know who I mean,
Sweetest ""who"" you've ever seen,
I could tell him miles away from here.
Yes sir, that's my baby
No sir, I don't mean maybe
Yes sir, that's my baby now
Yes, ma'am, we've decided
No ma'am, we won't hide it
Yes, ma'am, you're invited now
Oh by the way, oh by the way
When we reach the preacher I'll say (with feeling!)
Yes sir, that's my baby
No sir, I don't mean maybe
Yes sir, that's my baby now!",come look come meet know mean see could tell mean decide will hide invite reach will say mean,street mile sir baby sir sir baby madam madam way way preacher feeling sir baby sir sir baby,so here ever away here maybe now now when maybe now,come street look petite come meet know mean Sweetest see tell mile away yes sir baby sir mean maybe yes sir baby yes madam decide madam will hide yes madam invite oh way oh way reach preacher feeling yes sir baby sir mean maybe yes sir baby ,105,63
62,I'm Always Chasing Rainbows,['Charles Harrison'],"I'm always chasing rainbows
Watching clouds drifting by
My schemes are just like all my dreams
Ending in the sky
Some fellows look and find the sunshine
I always look and find the rain
Some fellows make a winning sometime
I never even make a gain, believe me
I'm always chasing rainbows
Waiting to find a little bluebird in vain
Some fellows look and find the sunshine
But I always look and find the rain
Some fellows make a winning sometime
I never even make a gain, believe me
I'm always chasing rainbows
Waiting to find a little bluebird in vain",chase watch drift end look find look find make win make believe chase wait find look find look find make win make believe chase wait find,rainbow cloud scheme dream sky fellow sunshine rain fellow gain rainbow bluebird fellow sunshine rain fellow gain rainbow bluebird,always just always sometime never even always always sometime never even always,chase rainbow watch cloud drift scheme like dream end sky fellow look find sunshine look find rain fellow win gain believe chase rainbow wait find little bluebird vain fellow look find sunshine look find rain fellow win gain believe chase rainbow wait find little bluebird vain,101,43
63,Livery Stable Blues,['Original Dixieland Jazz Band'],"Listen to your heart,
Listen to the clock,
Listen to the train.
A heart's got rhythm,
A clock's got rhythm,
A train's got rhythm.
You gotta have rhythm
to clap your hands,
You gotta have rhythm
to tap your feet,
You gotta have rhythm
to understand
What makes jazz is a good downbeat!
Your heart starts pumpin',
Your feet start stompin',
The whole world's jumpin';
You feel like bustin' outta your skin,
It's jazz that's got you in a spin,
You feel you've got the world
in your hand --
Jazz can really make you understand.
A rollercoaster in the sky,
A red-hot trumpet's lullabye,
A lamppost on a rainy night,
A lonesome white electric light;
A brand-new pair of golden shoes,
A bullfrog singin' out the blues --
It's all connected with a beat
That goes right down from your heart to your feet.
Is your big heart thumpin'?
Yeah, man!
Are your two feet jumpin'?
Yeah, man!
Now ain't that somethin'?
Yeah, man!
That little bit of somethin' called Jazz",listen listen listen get get get got clap got tap got understand make start start feel get feel get can make understand go be call,heart clock train heart rhythm clock rhythm train rhythm rhythm hand rhythm foot rhythm jazz heart pumpin foot world jumpin outta skin jazz spin world hand jazz rollercoaster sky trumpet lullabye lamppost night light brand pair shoe bullfrog singin blue beat heart foot heart thumpin man foot jumpin man something man bit something jazz,really all right down now,listen heart listen clock listen train heart get rhythm clock get rhythm train get rhythm got to rhythm clap hand got to rhythm tap foot got to rhythm understand make jazz good downbeat heart start pumpin foot start stompin world jumpin feel like bustin outta skin jazz get spin feel get world hand jazz understand rollercoaster sky red hot trumpet lullabye lamppost rainy night lonesome white electric light brand new pair golden shoe bullfrog singin blue connected beat go right heart foot big heart thumpin yeah man foot jumpin yeah man be something yeah man little bit something call jazz,172,108
64,Some Sunday Morning,['The Savoy Quartet'],"[hf]
Some Sunday morning is goin' to be
Some Sunday morning for someone and me!
Bells will be chimimg an old melody,
'Specially for someone and me!

[dh]
There'll be an organ playing,
Friends and relations will stare.
Say, can't you hear 'em saying,
""Gee, what a beautiful pair!""?

[hf]
Some Sunday morning, we'll walk down the aisle,
You'll be so nervous and I'll try to smile!
[dh]
Things sure look rosy for someone and me,
Some Sunday morning, you'll see!

[hf]
Some Sunday morning is goin' to be
[dh]
Some Sunday morning for someone and me!
[hf]
Bells will be chimimg an old melody,
'Specially for someone and me!

[hf]
There'll be an organ playing,
Friends and relations will stare.
[dh]
Say, can't you hear 'em saying,
""Gee, what a beautiful pair!""?

[hf]
Some Sunday morning, we'll walk down the aisle,
[dh]
You'll be so nervous and I'll try to smile!
[hf]
Things sure look rosy for someone and me,
[both]
Some Sunday morning, you'll see!",go will chimimg will play will stare say can hear say will walk will will try smile look will see go will chimimg will play will stare say can hear say will walk will will try smile look will see,hf morning morning bell melody organ friend relation pair hf morning aisle dh thing morning hf morning dh morning hf bell melody hf organ friend relation pair hf morning aisle hf thing morning,specially so sure specially so sure, hf Sunday morning go Sunday morning bell chimimg old melody specially dh organ play friend relation stare hear em say gee beautiful pair hf Sunday morning walk aisle nervous try smile dh thing sure look rosy Sunday morning hf Sunday morning go dh Sunday morning hf bell chimimg old melody specially hf organ play friend relation stare dh hear em say gee beautiful pair hf Sunday morning walk aisle dh nervous try smile hf thing sure look rosy Sunday morning ,167,57
65,I Hate to Lose You,['The Savoy Quartet'],"I hate to lose you,
I'm so used to you now,
Still I excuse you
For breaking your vow.

Just like the sunlight, I've found
I'm used to havin' you 'round.
You're all I've ever been thinkin' of,
Who am I gonna love,
Now that you've turned me down?

Just like the rose, dear,
That's used to the sun,
Its petals close, dear,
When Summer is done.

And I'm so used to your kisses, all the others seem strange,
Used to your lovin' and I don't wanna change.
I hate to lose you,
I'm so used to you now!

I hate to lose you,
I'm so used to you now,
Still I excuse you
For breaking your vow.

Just like the sunlight, I've found
I'm used to havin' you 'round.
You're all I've ever been thinkin' of,
Who am I gonna love,
Now that you've turned me down?

Just like the rose, dear,
That's used to the sun,
Its petals close, dear,
When the Summer is done,
When the Summer is done.

And I'm so used to your kisses, all the others seem strange,
Used to your lovin' and I don't want to change.
I hate to lose you,
I'm so used to you now!",hate lose excuse break find use have go love turn use do seem use wanna change hate lose hate lose excuse break find use have go love turn use do do seem use want change hate lose,vow sunlight round thinkin rose sun petal kiss other love vow sunlight round thinkin rose sun petal summer summer kiss other love,so now still just ever now just when so so now so now still just ever now just when when so so now,hate lose excuse break vow like sunlight find have round thinkin go to love turn like rose dear sun petal close dear Summer kiss strange love wanna change hate lose hate lose excuse break vow like sunlight find have round thinkin go to love turn like rose dear sun petal close dear summer summer kiss strange love want change hate lose ,205,65
