,rating,songName,artistName,genre,lyrics
72,64.0,RITMO,"['Black Eyed Peas', 'J Balvin']","['dance pop', 'pop', 'pop rap', 'latin', 'reggaeton']","Preview:

[Pre-Chorus: Jennifer Lopez]
This is the rhythm, rhythm, rhythm, rhythm
This is the rhythm, rhythm, rhythm, rhythm, rhythm, rhythm
This is the rhythm, rhythm, rhythm, rhythm, rhythm of the night

[Chorus: will.i.am, Jennifer Lopez]
Tonight's gonna be bueno  (The night)
I'm talking no problemo  (Oh, yeah)"
73,65.5,HIGHEST IN THE ROOM,['Travis Scott'],['rap'],"[Chorus]
I got room in my fumes (Yeah)
She fill my mind up with ideas
I'm the highest in the room (It’s lit)
Hope I make it outta here (Let's go)

[Verse 1]
She saw my eyes, she know I'm gone (Ah)
I see some things that you might fear
I’m doin' a show, I'll be back soon (Soon)
That ain't what she wanna hear (Nah)
Now I got her in my room (Ah)
Legs wrapped around my beard
Got the fastest car, it zoom (Skrrt)
Hope we make it outta here (Ah)
When I'm with you, I feel alive
You say you love me, don't you lie (Yeah)
Won't cross my heart, don't wanna die
Keep the pistol on my side (Yeah)

[Chorus]
Case it’s fumes (Smoke)
She fill my mind up with ideas (Straight up)
I’m the highest in the room (It's lit)
Hope I make it outta here (Let’s go, yeah)

[Verse 2]
We ain't stressin' 'bout the loot (Yeah)
My block made of quesería
This not the molly, this the boot
Ain’t no comin' back from here
Live the life of La Familia
It's so much gang that I can't see ya (Yeah)
Turn it up 'til they can't hear (We can't)
Runnin', runnin' 'round for the thrill
Yeah, dawg, dawg, 'round my real (Gang)
Raw, raw, I been pourin' to the real (Drank)
Nah, nah, nah, they not back of the VIP (In the VIP)
Gorgeous, baby, keep me hard as steel
Ah, this my life, I did not choose
Uh, been on this since we was kids
We gon' stay on top and break the rules
Uh, I fill my mind up with ideas

[Chorus]
Case it's fumes
She fill my mind up with ideas (Straight up)
I'm the highest in the room (I'm the highest, it's lit)
Hope I make it outta here

[Outro]"
74,65.5,Don't Rush,"['Young T & Bugsey', 'DaBaby']","['afroswing', 'uk drill', 'uk hip hop', 'nc hip hop', 'rap']","[Chorus: Bugsey]
Don't rush, slow touch
Brown and white, like I go cunch
Grab and buy, make 'em go bust (Buss)
Eye for eye, make 'em lose trust
White rum, fizzy pop (Pop)
Where you dey go? (go) We dey go up
Catch my vibe (Vibe), let me go off (Off)
Blammed her twice, man it's so tough

[Verse 1: Young T]
Aight yo, put the Belaire on her batty, make it kotch
Seen the watch, now she wanna give crotch
Boy got ps, now she hopping in the pod
Man in real life sugar, gyaldem haffi get wopped (Yeah)
Know she want dark, told her ""Meet me at the top""
Switching lanes the other day, I seen her waiting for a bus
Baby this a Moncler sweater, Diesel denim
Buy another while my pockets fat like Heather
Neck froze like I don't know no better
Benzo truck, white seats and they leather
Go broke never, on my grind
She make it clap like I'm Busta Rhymes
I got the juice, the sauce and all them things
I blammed her twice tonight with all my bling
Big Benz, I drive, I brought that ting
Any girl you want, they want my ting

[Chorus: Bugsey]
Don't rush, slow touch
Brown and white, like I go cunch
Grab and buy, make 'em go bust (Buss)
Eye for eye, make 'em lose trust
White rum, fizzy pop (Pop)
Where you dey go? (go) We dey go up
Catch my vibe (Vibe), let me go off (Off)
Blammed her twice, man it's so tough

[Verse 2: Bugsey]
Flood my ice, make a ho blush
Back at the tour bus, gettin' caught up
DSquared got 'em distressed, gotta hand wash
New racks with the old Nikes in the shoe box
Keep my stripes, no cuffs
Pull up in a new plate and she might just
She weren't tryna move bait when our eyes locked
New tints on the coupé, that's her head lost
Off my whites, right my wrongs
Gucci my mum, while you diddle your thumbs
Count my sums, this is gonna get long
Love my green, I'm tryna get strong
Tryna get bun, where I'm from, it's on
Yes, man don't take no dumb, threats
They see funds, they hop, fence
We been up, not up next

[Chorus: Bugsey]
Don't rush, slow touch
Brown and white, like I go cunch
Grab and buy, make 'em go bust (Buss)
Eye for eye, make 'em lose trust
White rum, fizzy pop (Pop)
Where you dey go? (go) We dey go up
Catch my vibe (Vibe), let me go off (Off)
Blammed her twice, man it's so tough

[Interlude: Headie One]
And introducing
The one and only

[Verse 3: Headie One]
Big truck, no clutch (Clutch)
Wrist froze, don't touch
French Ciri, I'm so drunk (Turnt)
Course I can't drink and drive, where's my chauffeur?
Bando upsuh, whip that coca
I really hope this time my worker don't floss
See, I was in the wok, now my penthouse at the top
Shawty said they're best friends, I bet they both fuck
'Cause they won't cuss, 'cause they said I sold drugs
And when you down there, ain't nobody around
Where's the comeback? When you blow up
I forgot my jacket but my heated seats help me warm up
Fast train to Inverurie, I used to go up
It's ironic, I just sold out my show in Scotland
Used to say I wanna put Tottenham on the map
But one day I'ma change the map in Tottenham

[Chorus: Bugsey]
Don't rush, slow touch
Brown and white, like I go cunch
Grab and buy, make 'em go bust (Buss)
Eye for eye, make 'em lose trust
White rum, fizzy pop (Pop)
Where you dey go? (go) We dey go up
Catch my vibe (Vibe), let me go off (Off)
Blammed her twice, man it's so tough"
75,66.0,OUT WEST,"['JACKBOYS', 'Travis Scott', 'Young Thug']","['rap', 'trap', 'rap', 'atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']","[Intro: Young Thug]
Yeah
Buddah bless this beat

[Chorus: Young Thug]
Ayy, bag it out west (Bag it), slangin' out west (Yeah)
Gold metallic knife, I can shank ya out west (Yeah)
I just put a drum on a new Kel-Tec (On a)
I just put my cum in her pussy, now it's wet

[Post-Chorus: Young Thug]
I used to jump off the back of the bus (Yeah), now I jump off of a jet (Yeah)
I used to tell the lil' baby, ""This us,"" then I got over the shit
I used to like her, but now that I love her
The way she was drankin' my spit
Your bitch cheatin', she under my cover, we cuddle and shit

[Verse 1: Young Thug]
Now shawty say she wanna suck on the tip
I'm 'bout it, baby, I want all four of your lips (I'm 'bout it)
Ex-college girl, she can suck up a ship
I eat molly and I take this bitch on a trip
Ayy, shawty, ayy, darlin', ayy, baby girl, suck my private
Close your eyes, it's just me and you and nobody
Ayy, suck it sideways, if we in public or the driveway (Hey)
Vibes in this bitch (Woo), vibe on a jet (Woo)
Five thousand bricks, ooh
She bad as it get, her mouth kick it slick
She know she got the kick
With a fire hydrant pussy

[Chorus: Young Thug]
Ayy, bag it out west (Bag it), slangin' out west (Yeah)
Gold metallic knife, I can shank ya out west (Yeah)
I just put a drum on a new Kel-Tec (On a)
I just put my cum in her pussy, now it's wet

[Verse 2: Travis Scott]
It's up, it's stuck (Yeah)
Thought you can cross the gang, what was you thinkin' of? (Gang)
Red coupe, rollercoaster sound just like it does
These days, I balance all the hate out with the love
These days, I pour all of my pain out in a cup (Drank)
Dreamy, that's just a side effect when you with us (Game)
Easy, the dawgs is right behind me, they on edge
Believe me, we pop out in the city to collect (Ooh)
Vibes in this bitch, they surprised that I lived (It's lit)
Try, can't be killed, tried nine times but I'm Stilts
Hop in the whip to hop right in the whip
I hotbox in the whip, got me (Ooh)

[Chorus: Young Thug]
Ayy, bag it out west (Bag it), slangin' out west (Yeah)
Gold metallic knife, I can shank ya out west (Yeah)
I just put a drum on a new Kel-Tec (On a)
I just put my cum in her pussy, now it's wet

[Post-Chorus: Young Thug]
I used to jump off the back of the bus (Yeah), now I jump off of a jet (Yeah)
I used to tell the lil' baby, ""This us"" (Yeah), then I got over the shit (Yeah)
I used to like her, but now that I love her
The way she was drankin' my spit (Woah, woah)
Your bitch cheatin', she under my cover, we cuddle and shit

[Outro]
Buddah bless this beat"
76,68.0,X,"['Jonas Brothers', 'KAROL G']","['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop', 'latin', 'reggaeton']","[Verse 1: Nick Jonas & Joe Jonas]
Yeah
Ooh-la-la, by the pool, we're singing ""Bailando""
Two long nights with a view, yeah
Keeping those blinds closed (Yeah)
She said, ""I wanna find somebody by nightfall""
Ooh-na-na, could it be ya
Baby, I like you

[Pre-Chorus: Joe Jonas]
Oh, watching her move, I was lost in the rhythms
And she pulled me close by the look in her eyes
Don't know her name, but I know that I need her
She said, ""Boy, you won't be lonely tonight""

[Chorus: Joe Jonas & Nick Jonas]
She said, ""Ooh-ooh-ooh""
Kiss me like your ex is in the room
Don't you be afraid of something new
If you play it right, you can be that someone
Yeah, that someone who
Won't leave me lonely tonight

[Post-Chorus: Joe Jonas]
Yeah, yeah, yeah
Yeah, yeah, yeah
Yeah

[Verse 2: Nick Jonas & Joe Jonas]
Ooh-la-la, make a move, yeah, baby, by last call
Full moon night with the lights up
Baby, your eyes glow (Yeah)
Don't know why but I feel like I'ma go psycho (Psycho)
Ooh-la-la, if it's cool
Yeah, baby, I'd like to

[Pre-Chorus: Joe Jonas]
Oh, watching her move I was lost in the rhythms
And she pulled me close by the look in her eyes (Yeah)
Don't know her name, but I know that I need her
She said, ""Boy, you won't be lonely tonight""

[Chorus: Joe Jonas & Nick Jonas]
She said, ""Ooh-ooh-ooh"" (Ooh-ooh-ooh)
Kiss me like your ex is in the room (Ooh-ooh-ooh)
Don't you be afraid of something new
If you play it right, you can be that someone
Yeah, that someone who (Yeah)
Won't leave me lonely tonight

[Verse 3: KAROL G]
Caliente, te pongo caliente (Ah)
No te de miedo vivir algo diferente (Eh, eh)
Las ganas no se equivocan (-vocan; eh)
Pon tu lengua en mi boca (Boca; eh)
Vive la vida loca, loca, loca, ah

[Pre-Chorus: KAROL G]
Toda la noche bailando contigo
Suave y salvaje como un animal
Yo sé que te gusta, pero esto es prohibido
Yo me voy contigo, dame la señal

[Chorus: Joe Jonas, KAROL G & Nick Jonas]
She said, ""Ooh-ooh-ooh"" (Ooh-ooh-ooh)
Kiss me like your ex is in the room (Ooh, ooh, ooh)
Don't you be afraid of something new
If you play it right, you can be that someone
Yeah, that someone who
Yeah, yeah, uh
Won't leave me lonely tonight

[Outro: KAROL G & Joe Jonas]
Ooh, ooh, ooh
Ooh, ooh, ooh
Ooh, ooh, ooh
Tonight
Someone who
You won't be lonely tonight"
77,69.0,Kings & Queens,['Ava Max'],"['dance pop', 'pop', 'post-teen pop']","[Chorus]
If all of the kings had their queens on the throne
We would pop champagne and raise a toast
To all of the queens who are fighting alone
Baby, you're not dancing on your own

[Verse 1]
Can't live without me, you wanna, but you can't, nah-nah-nah
Think it's funny, but honey, can't run this show on your own
I can feel my body shake, there's only so much I can take
I'll show you how a real queen behaves

[Pre-Chorus]
Oh, no damsel in distress, don't need to save me
Once I start breathing fire, you can't tame me
And you might think I'm weak without a sword
But if I had one, it'd be bigger than yours

[Chorus]
If all of the kings had their queens on the throne
We would pop champagne and raise a toast
To all of the queens who are fighting alone
Baby, you're not dancing on your own

[Verse 2]
Disobey me, then baby, it's off with your head
Gonna change it and make it a world you won't forget

[Pre-Chorus]
Oh, no damsel in distress, don't need to save me
Once I start breathing fire, you can't tame me
And you might think I'm weak without a sword
But I'm stronger than I ever was before

[Chorus]
If all of the kings had their queens on the throne
We would pop champagne and raise a toast
To all of the queens who are fighting alone
Baby, you're not dancing on your own

[Bridge]
In chess, the king can move one space at a time
But queens are free to go wherever they like
You get too close, you'll get a royalty high
So breathe it in to feel alive

[Chorus]
If all of the kings had their queens on the throne
We would pop champagne and raise a toast
To all of the queens who are fighting alone
Baby, you're not dancing on your own

[Outro]
Oh-oh-oh-oh-oh-oh, oh-oh
Oh-oh-oh-oh-oh-oh, oh-oh"
78,69.5,Walk Em Down,"['NLE Choppa', 'Roddy Ricch']","['memphis hip hop', 'melodic rap', 'rap']","[Intro: NLE Choppa]
(CashMoneyAP)
Ooh, ooh, no, no
NLE the Top Shotta

[Chorus: NLE Choppa]
Uh, posted (Posted), in front of the trap (Front the trap)
Selling dope 'til the sun come down (Come down)
Take a fuck nigga right off the map (Off the map)
When I hit him with this whole hundred rounds (A hundred rounds)
Yung Joc, in the club with my Glock (With my Glock)
You want to play, and then this bitch going down (It's goin' down)
We ain't hesitatin', bullets get to blazin' (Get to blazin')
I'ma lay him down like he in the lounge
Walk 'em down, walk 'em down
Walk 'em down, walk 'em down
Walk 'em down, walk 'em down
Walk 'em down, walk 'em down

[Verse 1: NLE Choppa]
Walk down on 'em in Balenciaga runners
My blood slime a nigga out just like an anaconda
You go against me, then you fucked just like a used condom (You fucked, yeah)
I roll 'em up and then I smoke 'em like some good ganja, ayy (I smoke 'em up, yeah)
Still doing drive-bys, but I wanna walk 'em (I wanna)
If I can't find 'em, you know I'm gonna stalk 'em (I gotta stalk 'em)
Caution tape up on the scene, I had to white chalk 'em (Grrt, grrt)
Running from my gun, but my bullets had to hawk 'em (Yeah)

[Chorus: NLE Choppa]
Uh, posted (Posted), in front of the trap (Front the trap)
Selling dope 'til the sun come down (Come down)
Take a fuck nigga right off the map (Off the map)
When I hit him with this whole hundred rounds (A hundred rounds)
Yung Joc, in the club with my Glock (With my Glock)
You want to play, and then this bitch going down (It's goin' down)
We ain't hesitatin', bullets get to blazin' (Get to blazin')
I'ma lay him down like he in the lounge
Walk 'em down, walk 'em down
Walk 'em down, walk 'em down
Walk 'em down, walk 'em down
Walk 'em down, walk 'em down

[Verse 2: Roddy Ricch]
Nigga, I was posted on the corner where the J's at
Roll up in the four by four, pull up at the corner store
And I got red in my drink when I pour up soda
I remember prayin' that the feds never take the Motorola
Choppa got the chopper, make 'em do a backflip
Pay my dawg a dime to walk him down, he need the racks, bitch
I been drinkin', I been taking all this codeine to the face
Got a lot of M's in the safe
Caught a murder, then I beat the case
I was just about to do the race

[Chorus: NLE Choppa]
Uh, posted (Posted), in front of the trap (Front the trap)
Selling dope 'til the sun come down (Come down)
Take a fuck nigga right off the map (Off the map)
When I hit him with this whole hundred rounds (A hundred rounds)
Yung Joc, in the club with my Glock (With my Glock)
You want to play, and then this bitch going down (It's goin' down)
We ain't hesitatin', bullets get to blazin' (Get to blazin')
I'ma lay him down like he in the lounge
Walk 'em down, walk 'em down
Walk 'em down, walk 'em down
Walk 'em down, walk 'em down
Walk 'em down, walk 'em down"
79,70.0,Safaera,"['Bad Bunny', 'Jowell & Randy', 'Nengo Flow']","['latin', 'reggaeton', 'trap latino', 'latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'tropical', 'latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']","[Letra de ""Safaera""]

[Intro: Randy Nota Loca & Jowell]
Bla, bla, bla, bla, bla, bla
Ey, yo', yo', yo'
Yo', yo', yo', yo', yah
Lalalalalalala (Blow, blow)
Lalalalalalala

[Refrán: Randy Nota Loca & Jowell]
Diablo', qué safaera
Tú tiene' un culo cabrón
Cualquier cosa que te ponga' rompe la carretera (Lalalalala; aight)
Muévelo, muévelo, muévelo, muévelo (Lalalalalalala)
Qué safaera (Lalalalala)
Tiene' un culo cabrón
Cualquier cosa que te ponga' rompe la carretera (Aight; ¡tra!)
Muévelo, muévelo, muévelo, muévelo

[Verso 1: Randy Nota Loca]
Qué falta de respeto, mami
¿Cómo te atreve' a venir sin panty?
Hoy saliste puesta pa' mí
Yo que pensaba que venía a dormir, no
Vino ready ya, puesta pa' una cepillá'
Me chupa la lollipop, solita se arrodilla, hey
¿Cómo te atreve', mami, a venir sin panty?

[Interludio: Ñengo Flow]
Mera, dímelo, DJ Orma
¿Qué tú te cree'? Jodío' cabrón, jeje
Yo Hago Lo Que Me Da La Gana
Díselo, Conejo
Ey, ey (Jajajaja)

[Coro: Bad Bunny & Ñengo Flow]
Hoy se bebe, hoy se gasta
Hoy se fuma como un rasta
Si Dio' lo permite (Si Dio' lo permite), ey
Si Dio' lo permite (Que si Dio' lo permite), ey
Hoy se bebe, hoy se gasta
Hoy se fuma como un rasta (Woo, woo, woo)
Si Dio' lo permite (Jajajajaja), ey
Si Dio' lo permite (Yo', yo'), ey

[Verso 2: Ñengo Flow]
Real G, orientando la' generacione' nueva', con la verdadera
Bellaqueo a lo galactic
Sí, pa' que se te mojen los panty
Métele bellaco a lo versátil
Má' puta que Betty Boop
La que se puso bellaca, mami, fuiste tú
Sigo matando con la U
Chocha con bicho, bicho con nalga
Cho-Chocha con bicho, bicho con nalga, sí
Chocha con bicho, bicho con nalga
Te-Te está rozando mi tetilla
Este año no quiero putilla
Te ven con mucha' prenda' y se quieren pegar
Te ven bien activa'o y se quieren pegar
Porque está' bien buena, porque está' bien buena
Teta' bien grande' como Lourdes Chacón
Las nalga' bien grande' como Iris Chacón
La chocha no sé porque no la he visto
Pero vamo' pa' la cama a clavarte en panty

[Coro: Randy Nota Loca]
Hoy se bebe, hoy se gasta
Hoy se fuma como un rasta
Si Dio' lo permite
Si Dio' lo permite, yeah-yeah
Y hoy se bebe, hoy se gasta
Hoy se fuma como un rasta
Si Dio' lo permite
Si Dio' lo permite (-te, -te, -te, -te, -te, -te)

[Verso 3: Randy Nota Loca, Bad Bunny & Alexis]
(¡Arr-ugh!)
Mami, ¿qué tú quiere'? Aquí llegó tu tiburón
Yo quiero perrearte y fumarme un blunt
Ver lo que esconde ese pantalón
Yo quiero perrearte y perrearte y perrearte (Duro, duro)
Yo-Yo-Yo quiero perrearte y fumarme un blunt (Duro, duro)
Yo quiero perrearte y perrearte y perrear (Duro, duro)
Yo-Yo-Yo quiero perrearte y fumarme un blunt, -e un blunt (Duro, duro)
La rola ya me explotó
La nena bailando se botó
Ese culo se merece to', se merece to', se merece to', yes
Ese culo se merece to', se merece to', se merece to' (Ey, ey, ey, ey, ey)

[Interludio: Bad Bunny]
¡Ah! Yo pensaba que se ponía lenta
'Tá bien, 'tá bien, vamo' de nuevo, de nuevo
Meren a Orma, meren a Orma que está bellaco
Jajajaja (Jajajaja, jajajaja)

[Verso 4: Bad Bunny]
Mi bicho anda fuga'o y yo quiero que tú me lo esconda'
Agárralo como bonga
Se metió una pepa que la pone cachonda
Chinga en lo' Audi, no en lo' Honda, ey (Tra)
Si te lo meto no me llame' (Tra)
Que esto no e' pa' que me ame', ey (Tra)
Si tu novio no te mama el culo
Pa' eso que no mame

[Puente: Bad Bunny]
Baja pa' casa que yo te lambo to'a
Mami, yo te lambo to'a
Baja pa' casa que yo te rompo to'a, ey
Que yo te rompo to'a
Baja pa' casa que yo te lambo to'a (¡Sigue!)
Mami, yo te lambo to'a (¡Sigue!)
Dime, sierva (Papi, sigue)
Si tú fuma' yerba (Papi, pa-papi)

[Verso 5: Jowell]
Jowell, bebé, bebé, bebé, jaja, ¡jajajajaja!
Perreando e' la bichota (¡Duro!)
Se ve que chinga rico, en la nota
Yo quiero tirarme un selfie con esa' nalgota' (Yah, yah; wuh)
Para'o, para'o, para'o lo tengo, se me nota (Woh, woh)
¿Qué vamo' a hacer con esa' nalgota'? (Wow)
En la uni que son A, A, A (Tra)
Pero esa' teta' son C
Tú ere' una superbellaca (Wuh), mami, yo lo sé (Eh)
Yo también soy un bellaco, ¿qué vamo' a hacer? (Tra; tú sabe', eh)
Con ese bum-bum, guíllate, bum-bum
Guíllate ese bum-bum, guíllate, bum-bum
Si tiene' ese bum-bum, guíllate, bum-bum
Si tiene' ese bum-bum, guíllate, ¡buoh!"
80,72.5,BELIEVE IT,"['PARTYNEXTDOOR', 'Rihanna']","['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary', 'barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']","[Intro: Wale]
(Ayy Biz, good lookin', foo)

[Chorus: Rihanna & PARTYNEXTDOOR]
Hey
Best make me believe it (Best make me be—)
Best make me believe it
Believe you won't deceive me
Hey
Best make me believe it (Best make me believe it)
Best make me believe it (Best make me believe it)
Believe you won't deceive me

[Verse 1: PARTYNEXTDOOR, with Rihanna]
First you gotta forgive me
Let me know everything gon' be okay
Even if I come out with everything I did
Would you still punish me even though I did it a long time ago?
If so, let me know
If I propose, would you say no?
Would you break my heart?
Would you embarrass me or play your part?
Baby, don't fold, my heart is yours
You got the power, pussy power
You got the power, pussy power
The floor is yours, the time is ours
Hey, either believe me or you don't
Choose to believe me or you won't
If you leave me, I'm skull and bones, I'm dead, baby
You told me

[Chorus: Rihanna & PARTYNEXTDOOR]
Hey (Ooh)
Best make me believe it (Best make me be—)
Best make me believe it
Believe you won't deceive me
Hey
Best make me believe it (Best make me believe it)
Best make me believe it (Best make me believe it)
Believe you won't deceive me

[Verse 2: PARTYNEXTDOOR]
Bae
You told me that you'd kill me if I fuck up (Kill me if I fuck up)
You told me I'm a lucky motherfucker (Lucky motherfucker)
You love 'em, but you never ever trust 'em
Never ever trust me, no (Never trust me, no)
There's two sides to the story (Sides to the story)
And that girl got a good PR (Good PR)
I knew we'd never make it far
Because I like my bitches black and mama tar
Oh, woah
Tell me you love me 'cause I know they won't
They wanna fit in for the photoshoot
Put them aside, baby, I notice you
My niggas hype, baby, they hypin' you
My family like it, yeah, they likin' you
My mama WhatsApp and she Skype you
She wanna know what it do
You say, ""Either way, you...""

[Chorus: Rihanna]
Best make me believe it (Best make me be—)
Best make me believe it
Believe you won't deceive me
Hey
Best make me believe it (Best make me believe it)
Best make me believe it (Best make me believe it)
Believe you won't deceive me

[Outro: PARTYNEXTDOOR]
Bae"
81,73.0,Dior,['Pop Smoke'],['rap'],"[Intro]
Traphouse Mob
Huh,  roll another one
Said  I'm never lackin', always pistol packing
With them automatics, we gon' send him to heaven
Wait, wait, wait, wait, ayy, ayy, woo (Aw, shit), huh
Oh,  you feelin' sturdy, huh? (You feelin' sturdy, man)
Shake  somethin'
Shake it, shake it, shake it

[Chorus]
She  like the way that I dance
She like the way that I move
She like the way that I rock
She like the way that I woo
And  she let it clap for a nigga
(She let it clap for a nigga)
And she throw it back for a nigga
(Yeah, she throw it back for a nigga)
Mike Amiri, Mike Amiri
Billie Jean, Billie Jean (Uh)
Christian Dior, Dior
I'm up in all the stores
When it rains, it pours
She like the way I rrr
Mike Amiri, Mike Amiri
Billie Jean, Billie Jean (Uh)
Christian Dior, Dior
I'm up in all the stores
When it rains, it pours
She like the way I rrr

[Verse]
When I walk in the spot, thirty on me
Buy out the club, niggas know that I'm paid
Bitch, I'm a thot, get me lit
I can't fuck with these niggas 'cause niggas is gay
All on my page suckin' dick
All in my comments and screamin' my name
While I'm in the club, throwin' them hundreds and fifties and ones and ones
Pop Smoke, they know I'm wildin'
If I'm on the island, I'm snatchin' the cell
Brody got locked, denied his bail
Until he free, I'm raisin' hell
Tell my shooters call me FaceTime
For all the times we had to face time
Free D-Nice, he doin' state time
If you need the glizzy, you could take mine
Please don't come out your mouth, you know I'm like that
I'll make a movie like TNT
Glock-30 on me, ask who really want it
I bet I air it like BNB
Nappy Blue wildin' in my section
And I keep that .38 for the weapon
Remember when I came home from corrections
All the bad bitches in my direction

[Chorus]
She like the way that I dance
She like the way that I move
She like the way that I rock
She like the way that I woo
And she let it clap for a nigga
(She let it clap for a nigga)
And she throw it back for a nigga
(Yeah, she throw it back for a nigga)
Mike Amiri, Mike Amiri
Billie Jean, Billie Jean (Uh)
Christian Dior, Dior
I'm up in all the stores
When it rains, it pours
She like the way I rrr
Mike Amiri, Mike Amiri
Billie Jean, Billie Jean (Uh)
Christian Dior, Dior
I'm up in all the stores
When it rains, it pours
She like the way I rrr"
82,73.5,Cool Again,['Kane Brown'],"['contemporary country', 'country road']","[Verse 1]
I've been thinkin' 'bout ya lately
Reminiscin', goin' crazy
Miss the way your kiss would keep me up
Ayy, wish that you were here tonight
Drinkin' vodka soda, extra limes
And we could just get back to bein' us

[Chorus]
'Cause I just wanna be cool again, cool again, cool again
Like we were last summer
Want you again, you again, you again
To be stealin' my covers
All tangled in each other, nights still playin' back in my head
I just wanna be cool again, cool again, cool again, yeah

[Verse 2]
Do you ever think about
The days we couldn't live without each other?
Where the hell did we go wrong?
Ayy, how'd we go from that to this?
How'd we let a good thing slip?
Do we really have to go move on?

[Chorus]
I just wanna be cool again, cool again, cool again
Like we were last summer
Want you again, you again, you again
To be stealin' my covers
All tangled in each other, nights still playin' back in my head
I just wanna be cool again, cool again, cool again, yeah

[Bridge]
Yeah, I just wanna be, cool again
(Cool again, cool again, cool again, cool again)

[Chorus]
'Cause I just wanna be cool again, cool again, cool again
Like we were last summer
Want you again, you again, you again
To be stealin' my covers
All tangled in each other, nights still playin' back in my head
I just wanna be cool again, cool again, cool again, yeah

[Outro]
(Cool again, cool again, cool again)
Y'all know that I just wanna be cool again (Cool again, cool again, cool again)
Last summer with you (Cool again, cool again, cool again)
Cool again
(Cool again, cool again) Cool again, yeah"
83,73.66666666666667,Boss Bitch,['Doja Cat'],"['la indie', 'pop']","[Intro]
Mmm
I ain't tryna (Ah)
I ain't tryna
I ain't tryna

[Verse 1]
Yeah, ain't tryna be cool like you
Wobblin' around in your high heel shoes
I'm clumsy, made friends with the floor
Two for one, you know a bitch buy four
And two left feet, you know I always drop
First thing a girl did was a bop
I'm the whole damn cake and the cherry on top
Shook up the bottle, made a good girl pop

[Pre-Chorus]
You ain't even here to party
Ken in the club, tryna pipe a Barbie
I don't wanna go, go, go with the flow
Backbend 'til I touch my toes
I don't wanna row, row, row the boat
Wrist full of rocks and I hope I float
Big up yourself 'cause you know they don't
I chew, chew, chew, 'cause they hope I choke

[Chorus]
I'm a bitch, I'm a boss
I'm a bitch and a boss, I'ma shine like gloss
I'm a bitch, I'm a boss
I'm a bitch and a boss, I'ma shine like gloss
I'm a bitch, I'm a boss
I'm a bitch and a boss, I'ma shine like gloss
I'm a bitch, I'm a boss
I'm a bitch and a boss, I'ma shine like gloss

[Verse 2]
Said bitch, I'm the after, you been the before
I been the stallion, you been the seahorse
Don't need a report, don't need a press run
All of my bad pics been all my best ones
I wear the hat and I wear the pants
I am advanced, so I get advance
And I do my dance and cancel the plans
Said boo, don't be mad 'cause you had the chance

[Pre-Chorus]
Drop, said I took it and I ran for it
I won it, then I stand on it
Money on the floor when we dance on it
Shine bright, let them put a tan on it
Said I took it and I ran for it
I won it, then I stand on it
Money on the floor when we dance on it
Shine bright, let them put a tan on it like

[Chorus]
I'm a bitch, I'm a boss
I'm a bitch and a boss, I'ma shine like gloss
I'm a bitch, I'm a boss
I'm a bitch and a boss, I'ma shine like gloss
I'm a bitch, I'm a boss
I'm a bitch and a boss, I'ma shine like gloss
I'm a bitch, I'm a boss
I'm a bitch and a boss, I'ma shine like gloss

[Bridge]
Rrrr, ah, ah, ah
I'm a bitch (I'm a bitch), I'm a boss
I'm a bitch (I'm a bitch), I'm a boss
I'm a bitch (I'm a bitch), I'm a boss
I'm a bitch and a boss, I'ma shine like gloss

[Chorus]
I'm a bitch, I'm a boss
I'm a bitch and a boss, I'ma shine like gloss
I'm a bitch, I'm a boss
I'm a bitch and a boss, I'ma shine like gloss
I'm a bitch, I'm a boss
I'm a bitch and a boss, I'ma shine like gloss
I'm a bitch, I'm a boss
I'm a bitch and a boss, I'ma shine like gloss"
